index	task	verb	sentence	neg_sentence	complement	turker_pos_ratings	turker_neg_ratings	bert_pos_entailment_prob	bert_pos_contradiction_prob	bert_pos_neutral_prob	bert_neg_entailment_prob	bert_neg_contradiction_prob	bert_neg_neutral_prob	signature
775	that	remember	She remembered that Sir James said she should keep some secrets.	She did not remember that Sir James said she should keep some secrets.	Sir james said she should keep some secrets.	1.0,2.0,2.0	0.0,0.0,1.0	0.997943	0.00035231793	0.0017046195	0.9930894	0.0019238829	0.0049866927	+/+
776	that	remember	He remembered that Sagittarius was one of the Zodiac signs.	He did not remember that Sagittarius was one of the Zodiac signs.	Sagittarius was one of the zodiac signs.	1.0,2.0,2.0	0.0,1.0,1.0	0.9981548	0.00019389452	0.0016511582	0.9821809	0.0048297658	0.012989328	+/+
777	that	demonstrate	In particular, applying the model demonstrates that the burden of USO is very great for Poste Italiane and other posts with small per capita volumes.	In particular, applying the model does not demonstrate that the burden of USO is very great for Poste Italiane and other posts with small per capita volumes.	The burden of uso is very great for poste italiane and other posts with small per capita volumes.	1.0,2.0,2.0	-1.0,-1.0,0.0	0.9983766	0.00023216452	0.0013911178	0.3274339000000001	0.24398051	0.4285856	+/o
778	that	demonstrate	The analysis of delivery costs for France and the U.S. demonstrates that street delivery costs are more heterogeneous in France than in the U.S.	The analysis of delivery costs for France and the U.S. does not demonstrate that street delivery costs are more heterogeneous in France than in the U.S.	Street delivery costs are more heterogeneous in france than in the u.s..	1.0,1.0,2.0	-1.0,-1.0,-1.0	0.9929155	0.0043078396	0.0027765483000000003	0.008886867	0.98004776	0.011065446	+/o
779	that	demonstrate	They also gained control of most of their manufacturing processes and demonstrated that the products were reliable before entering production.	They also gained control of most of their manufacturing processes and did not demonstrate that the products were reliable before entering production.	The products were reliable before entering production.	1.0,1.0,2.0	-1.0,0.0,0.0	0.9952272	0.0002900956	0.0044826893	0.055824026	0.06871923	0.8754566999999999	+/o
780	that	demonstrate	The results demonstrated that our process is a useful and effective tool for assessing the quality of legal services delivery.	The results did not demonstrate that our process is a useful and effective tool for assessing the quality of legal services delivery.	Our process is a useful and effective tool for assessing the quality of legal services delivery.	1.0,2.0,2.0	-1.0,-1.0,0.0	0.99782586	0.0001429647	0.002031214	0.22888845	0.094261	0.6768506	+/o
781	that	demonstrate	Japan's economy over the 1990s demonstrated that high saving can coincide with economic stagnation.	Japan's economy over the 1990s did not demonstrate that high saving can coincide with economic stagnation.	High saving can coincide with economic stagnation.	2.0,2.0,2.0	-1.0,0.0,0.0	0.99801993	0.00015658575	0.0018235488	0.5277863	0.044231027	0.4279827000000001	+/o
782	that	demonstrate	It demonstrates that the Italians prefer architecture over pictorial qualities.	It does not demonstrate that the Italians prefer architecture over pictorial qualities.	The italians prefer architecture over pictorial qualities.	1.0,1.0,1.0	-1.0,0.0,0.0	0.99704164	0.0014497038	0.0015086709	0.072370276	0.8658261999999999	0.0618035	+/o
783	that	see	I see that you have more important things to attend to.	I do not see that you have more important things to attend to.	You have more important things to attend to.	2.0,2.0,2.0	-2.0,-1.0,1.0	0.99815327	0.00021315066	0.0016335805	0.017148383	0.9665568	0.016294895	+/+
784	that	see	He is married and everyone has seen that he is having an affair.	He is married and everyone has not seen that he is having an affair.	He is having an affair.	1.0,2.0,2.0	-2.0,-1.0,1.0	0.98954564	0.0013015001	0.009152915	0.17357641	0.015457216	0.81096643	+/+
785	that	explain	Quayle may be a formidable candidate, but the subsequent article explains that George W. Bush has already been anointed the inevitable one.	Quayle may be a formidable candidate, but the subsequent article does not explain that George W. Bush has already been anointed the inevitable one.	George w. bush has already been anointed the inevitable one.	1.0,1.0,2.0	-1.0,1.0,2.0	0.9969559	0.00048986106	0.0025542933	0.6067684	0.11863351	0.274598	o/+
786	that	see	I've seen that coincidences, once started, seem to continue happening in crazy ways.	I've not seen that coincidences, once started, seem to continue happening in crazy ways.	Coincidences, once started, seem to continue happening in crazy ways.	1.0,1.0,1.0	-1.0,-1.0,0.0	0.99834096	0.0001739109	0.0014851107	0.99698263	0.0004732629	0.0025441414000000003	+/+
787	that	hold	Relativists hold that religious texts written centuries ago must be interpreted within the cultural and historical context of their times.	Relativists do not hold that religious texts written centuries ago must be interpreted within the cultural and historical context of their times.	Religious texts written centuries ago must be interpreted within the cultural and historical context of their times.	1.0,2.0,2.0	-1.0,-1.0,-1.0	0.99765116	0.0003704902	0.0019783813	0.0015173432	0.99582905	0.0026536088	o/o
788	that	hold	One theory holds that young white girls -lrb-unlike young black girls-rrb- subscribe to a cult of thinness, and smoke to block their appetite.	One theory does not hold that young white girls -lrb-unlike young black girls-rrb- subscribe to a cult of thinness, and smoke to block their appetite.	Young white girls -lrb- unlike young black girls -rrb- subscribe to a cult of thinness, and smoke to block their appetite.	0.0,1.0,2.0	-1.0,-1.0,0.0	0.99797076	0.0009670943	0.0010620855	0.99009323	0.0057275514	0.004179318	o/o
789	that	hold	Legend holds that this gorge was created by the saber of Manjushri -lrb-see page 15-rrb-.	Legend does not hold that this gorge was created by the saber of Manjushri -lrb-see page 15-rrb-.	This gorge was created by the saber of manjushri.	0.0,1.0,2.0	-2.0,-1.0,0.0	0.997416	0.0009593101	0.0016246192000000002	0.91062534	0.070475176	0.01889947	o/o
790	that	hold	The Hindu faith holds that Delhi is the second oldest city.	The Hindu faith does not hold that Delhi is the second oldest city.	Delhi is the second oldest city.	0.0,0.0,2.0	-1.0,0.0,0.0	0.99257463	0.0021650954000000003	0.0052601635	0.1907326	0.28051844	0.528749	o/o
791	that	complain	Yet the senator is trying to kill Lee's nomination, complaining that he might be an activist at the Justice Department.	Yet the senator is trying to kill Lee's nomination, not complaining that he might be an activist at the Justice Department.	He might be an activist at the justice department.	0.0,1.0,2.0	0.0,1.0,2.0	0.99293846	0.00037946965	0.006682089	0.9931213	0.00034281734	0.006535795	o/o
792	that	complain	Many members complain that the Farrakhan spends too much money when it could be going towards the cause.	Many members do not complain that the Farrakhan spends too much money when it could be going towards the cause.	The farrakhan spends too much money when it could be going towards the cause.	0.0,1.0,1.0	0.0,0.0,0.0	0.9961875	0.0009700357	0.0028425055	0.9246517	0.038822696	0.036525633	o/o
793	that	complain	At other times they complain that workfarers have taken good, desirable union jobs away from others.	At other times they do not complain that workfarers have taken good, desirable union jobs away from others.	Workfarers have taken good, desirable union jobs away from others.	0.0,1.0,1.0	0.0,0.0,1.0	0.99341565	0.001532319	0.0050519784000000005	0.9892984	0.0023263467	0.008375308	o/o
794	that	complain	Welfare advocates are already complaining that recipients will be pushed into dead-end jobs.	Welfare advocates are already not complaining that recipients will be pushed into dead-end jobs.	Recipients will be pushed into dead-end jobs.	1.0,1.0,1.0	0.0,0.0,0.0	0.01184042	0.0038967014	0.9842629	0.05629142	0.012196649	0.93151194	o/o
795	that	complain	Others complain that the superstars are over the hill, and are trotting out mediocre work.	Others do not complain that the superstars are over the hill, and are trotting out mediocre work.	The superstars are over the hill.	0.0,0.0,1.0	-1.0,0.0,2.0	0.98412526	0.006499251	0.009375543	0.9873729	0.00377246	0.008854739	o/o
796	that	complain	Overall, parents complain that they have less free time to spend with their children.	Overall, parents do not complain that they have less free time to spend with their children.	They have less free time to spend with their children.	1.0,1.0,1.0	-1.0,0.0,1.0	0.99439603	0.0014038370999999998	0.0042000934	0.017811203	0.9675537	0.014635133	o/o
797	that	complain	Religious conservatives complain that the GOP has ignored their causes.	Religious conservatives do not complain that the GOP has ignored their causes.	The gop has ignored their causes.	0.0,0.0,0.0	-1.0,-1.0,0.0	0.99530846	0.0011490242	0.0035425844	0.9947052	0.0013114279	0.003983239600000001	o/o
798	that	complain	Traditionalists complain that it will make the rivalries less intense.	Traditionalists do not complain that it will make the rivalries less intense.	It will make the rivalries less intense.	0.0,1.0,1.0	0.0,0.0,1.0	0.99035275	0.0016928978	0.007954314	0.63431346	0.10225139	0.26343518	o/o
799	that	propose	The essay proposed that placing applicants would solve all of the courts' need 	The essay did not propose that placing applicants would solve all of the courts' need 	Placing applicants would solve all of the courts' need.	0.0,1.0,2.0	-1.0,0.0,0.0	0.9956102	0.00054303114	0.0038468286	0.0012031576	0.99549073	0.003306091	o/o
800	that	propose	An article proposed that the food stamp system is funding the war in Kosovo. 	An article did not propose that the food stamp system is funding the war in Kosovo. 	The food stamp system is funding the war in kosovo.	0.0,0.0,0.0	-2.0,-1.0,0.0	0.97517717	0.004661059	0.020161834	0.19882926	0.28147432	0.51969635	o/o
801	that	propose	We propose that it should take place to-morrow night, or rather to-night. 	We do not propose that it should take place to-morrow night, or rather to-night. 	It should take place to-morrow night.	-1.0,-1.0,2.0	-2.0,0.0,0.0	0.996101	0.0008878709599999998	0.0030111247	0.0018270763	0.9953733	0.0027995785	o/o
802	that	propose	Nicholas Copernicus proposed that the sun was the center of the universe.	Nicholas Copernicus did not propose that the sun was the center of the universe.	The sun was the center of the universe.	1.0,1.0,1.0	0.0,0.0,0.0	0.9847093	0.0028841812	0.01240648	0.0174618	0.95465016	0.027887989	o/o
803	that	propose	It was proposed that the allocations should no longer be fuel neutral.	It was not proposed that the allocations should no longer be fuel neutral.	The allocations should no longer be fuel neutral.	0.0,1.0,1.0	-2.0,-1.0,0.0	0.9954104	0.0017376754	0.0028519481	0.004336855	0.99092704	0.0047362535	o/o
804	that	propose	They proposed that the standard remained unchanged.	They did not propose that the standard remained unchanged.	The standard remained unchanged.	0.0,1.0,1.0	-1.0,0.0,0.0	0.99659353	0.00026452212	0.0031419233	0.002050554	0.99647164	0.0014778678	o/o
805	that	propose	USPS proposed that there should be decreases.	USPS did not propose that there should be decreases.	There should be decreases.	0.0,0.0,0.0	-2.0,-1.0,0.0	0.9957837	0.0005087051000000001	0.0037076324	0.0094514955	0.96856767	0.021980772000000003	o/o
806	that	request	When Clinton lawyer Bob Bennett requested that the Paula Jones trial begin sooner than scheduled, reporters construed it as a display of confidence.	When Clinton lawyer Bob Bennett did not request that the Paula Jones trial begin sooner than scheduled, reporters construed it as a display of confidence.	The paula jones trial begin sooner than scheduled.	0.0,0.0,0.0	0.0,0.0,2.0	0.976622	0.007714945999999999	0.015663003999999998	0.039603718	0.8757503000000001	0.08464596	o/o
807	that	request	GAO is requesting that the agencies provide their written comments electronically in order to comply with Section 508 of the Rehabilitation Act.	GAO is not requesting that the agencies provide their written comments electronically in order to comply with Section 508 of the Rehabilitation Act.	The agencies provide their written comments electronically in order to comply with section 508 of the rehabilitation act.	0.0,0.0,1.0	-1.0,0.0,1.0	0.995981	0.000912152	0.0031067552	0.3917335	0.42487624	0.18339016	o/o
808	that	speculate	As for Liggett's motive, industry and financial analysts speculated that Liggett's CEO hoped to make the marginally profitable company a more attractive merger partner by eliminating its exposure to possibly huge jury awards.	As for Liggett's motive, industry and financial analysts did not speculate that Liggett's CEO hoped to make the marginally profitable company a more attractive merger partner by eliminating its exposure to possibly huge jury awards.	Liggett's ceo hoped to make the marginally profitable company a more attractive merger partner by eliminating its exposure to possibly huge jury awards.	0.0,1.0,1.0	-1.0,0.0,1.0	0.9981055	0.000575597	0.0013188329	0.99651885	0.0012243206	0.0022569124	o/o
